dateprd,well_bore_code,npd_well_bore_code,npd_well_bore_name,npd_field_code,npd_field_name,npd_facility_code,on_stream_hrs,avg_downhole_pressure,avg_downhole_temperature,avg_dp_tubing,avg_annulus_press,avg_choke_size_p,avg_whp_p,avg_wht_p,dp_choke_size,bore_oil_vol,bore_gas_vol,bore_wat_vol,bore_wi_vol,flow_kind,well_type
08/26/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,268.533,101.253,188.690,0.00,0.5275,79.843,18.682,79.84,0.00,0,0,0,production,OP
08/27/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,271.096,101.206,190.031,0.00,0.5186,81.065,18.273,81.07,0.00,0,0,0,production,OP
08/28/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,266.151,98.061,184.237,0.00,0.5097,81.914,17.432,81.91,0.00,0,0,0,production,OP
08/29/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,276.538,101.183,195.214,0.00,0.4924,81.324,15.927,81.32,0.00,0,0,0,production,OP
08/30/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,279.004,101.128,196.735,0.00,0.4793,82.269,15.532,82.27,0.00,0,0,0,production,OP
08/31/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,281.008,101.032,207.120,0.00,0.4921,73.889,16.726,73.89,0.00,0,0,0,production,OP
09/01/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,282.916,100.949,232.018,0.00,0.5062,50.898,15.534,50.89,0.00,0,0,0,production,OP
09/02/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,3.88,284.441,100.737,243.636,3.88,3.7343,40.805,20.768,35.65,0.00,0,0,0,production,OP
09/03/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,19.17,248.024,106.953,205.834,19.17,40.6699,42.190,46.490,13.35,104.00,16926,74,0,production,OP
09/04/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,237.287,107.370,208.800,24.00,61.0892,28.487,53.783,2.37,290.00,46376,537,0,production,OP
09/05/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,223.510,108.490,184.590,24.00,53.0511,38.920,66.292,10.31,428.00,69487,344,0,production,OP
09/06/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,225.251,108.443,181.588,24.00,49.8874,43.664,64.888,15.08,423.00,68818,342,0,production,OP
09/07/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,225.938,108.428,181.002,24.00,49.6341,44.937,60.686,16.37,412.00,67226,337,0,production,OP
09/08/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,224.929,108.435,179.580,24.00,49.4668,45.349,62.910,16.79,411.00,66847,337,0,production,OP
09/09/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,224.676,108.408,179.137,24.00,49.4716,45.539,61.993,16.99,409.00,66355,334,0,production,OP
09/10/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,224.654,108.388,179.216,24.00,48.6973,45.438,62.495,16.90,390.00,63293,315,0,production,OP
09/11/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,225.961,108.339,180.898,24.00,48.6535,45.063,57.543,16.52,380.00,60995,327,0,production,OP
09/12/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,225.609,108.329,180.727,24.00,48.6166,44.882,56.713,16.34,391.00,57082,325,0,production,OP
09/13/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,225.300,108.320,180.798,24.00,48.6468,44.502,58.731,15.96,392.00,57123,329,0,production,OP
09/14/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,225.149,108.315,181.192,24.00,48.6220,43.957,60.817,15.41,384.00,56615,323,0,production,OP
09/15/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,224.943,108.308,181.296,24.00,48.6228,43.647,59.245,15.09,342.00,50991,291,0,production,OP
09/16/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,224.805,108.301,181.513,24.00,48.6273,43.292,58.169,14.62,339.00,50947,291,0,production,OP
09/17/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,224.625,108.298,181.714,24.00,48.6423,42.911,58.464,14.32,345.00,51928,297,0,production,OP
09/18/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,224.549,108.290,181.972,24.00,48.6447,42.577,58.858,14.01,334.00,49758,305,0,production,OP
09/19/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,224.559,108.282,182.302,24.00,48.6000,42.257,59.273,13.69,330.00,49602,302,0,production,OP
09/20/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,221.863,108.331,179.487,24.00,49.1489,42.376,60.525,13.81,358.00,53618,320,0,production,OP
09/21/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.555,108.391,177.669,24.00,49.4000,41.886,61.651,13.34,378.00,56787,333,0,production,OP
09/22/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.888,108.362,178.452,24.00,49.3000,41.436,61.077,12.88,357.00,53587,332,0,production,OP
09/23/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.715,108.354,178.643,24.00,49.1871,41.072,58.684,12.51,354.00,53316,328,0,production,OP
09/24/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.833,108.346,179.376,24.00,49.1631,40.457,58.965,11.88,339.00,51385,318,0,production,OP
09/25/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.009,108.335,179.998,24.00,49.1295,40.011,55.705,11.42,325.00,49352,324,0,production,OP
09/26/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.967,108.331,180.194,24.00,49.1385,39.773,54.606,11.19,325.00,49388,322,0,production,OP
09/27/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.897,108.327,180.229,24.00,49.1325,39.668,53.283,11.09,322.00,49246,323,0,production,OP
09/28/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,23.09,220.042,108.321,180.668,23.09,49.0140,39.374,53.805,10.85,308.00,47051,308,0,production,OP
09/29/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,243.074,105.065,238.816,0.00,6.5925,4.257,28.166,0.28,0.00,0,0,0,production,OP
09/30/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,8.17,241.919,105.526,199.357,8.17,14.4070,42.562,27.725,22.40,0.00,0,0,0,production,OP
10/01/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,226.032,107.481,217.957,24.00,53.6724,8.076,52.413,2.64,55.00,8962,142,0,production,OP
10/02/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,211.873,108.502,180.979,24.00,58.4278,30.894,58.723,4.51,199.00,31731,308,0,production,OP
10/03/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,221.135,108.404,186.136,24.00,51.8747,34.999,51.461,5.63,275.00,43001,455,0,production,OP
10/04/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.880,108.432,183.169,24.00,50.8977,36.712,57.579,8.10,288.00,44101,460,0,production,OP
10/05/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.474,108.438,181.851,24.00,50.5463,37.624,57.280,8.98,323.00,49501,353,0,production,OP
10/06/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.902,108.399,183.041,24.00,50.2083,37.860,57.765,9.25,315.00,48233,344,0,production,OP
10/07/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.653,108.402,182.437,24.00,50.4300,38.216,55.118,9.61,322.00,48181,335,0,production,OP
10/08/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.669,108.396,182.385,24.00,50.4932,38.284,53.302,9.67,320.00,49975,345,0,production,OP
10/09/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.467,108.396,182.139,24.00,50.4532,38.329,53.200,9.70,326.00,50479,344,0,production,OP
10/10/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.178,108.394,181.798,24.00,50.4097,38.379,53.766,9.77,329.00,50894,327,0,production,OP
10/11/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.156,108.388,181.931,24.00,50.3959,38.225,52.715,9.63,325.00,50158,326,0,production,OP
10/12/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.145,108.382,182.067,24.00,50.3777,38.079,56.232,9.48,323.00,49865,326,0,production,OP
10/13/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.325,108.373,182.512,24.00,50.3609,37.813,60.762,9.22,321.00,49604,336,0,production,OP
10/14/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.439,108.367,182.790,24.00,50.3630,37.649,60.450,9.05,320.00,49572,338,0,production,OP
10/15/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.219,108.368,182.553,24.00,50.4671,37.666,60.618,9.06,323.00,49750,336,0,production,OP
10/16/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.012,108.371,182.428,24.00,50.5633,37.584,59.252,8.98,322.00,49653,332,0,production,OP
10/17/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.213,108.363,182.852,24.00,50.5587,37.361,59.519,8.76,321.00,49635,331,0,production,OP
10/18/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.225,108.360,182.910,24.00,50.4780,37.316,54.294,8.70,321.00,49749,329,0,production,OP
10/19/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.223,108.358,183.090,24.00,50.5198,37.133,50.170,8.51,323.00,50071,329,0,production,OP
10/20/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.721,108.347,184.363,24.00,50.8639,36.358,56.087,7.73,327.00,50700,335,0,production,OP
10/21/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.412,108.351,183.592,24.00,50.9115,36.820,55.688,8.18,316.00,48562,330,0,production,OP
10/22/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.624,108.345,183.944,24.00,50.8493,36.679,55.688,8.06,314.00,48495,335,0,production,OP
10/23/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.618,108.344,183.888,24.00,50.8190,36.730,49.988,8.11,314.00,48623,330,0,production,OP
10/24/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.745,108.341,184.094,24.00,50.7731,36.650,50.370,8.03,314.00,48609,332,0,production,OP
10/25/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.862,108.338,184.273,24.00,50.7838,36.589,48.384,7.96,317.00,49209,334,0,production,OP
10/26/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,25.00,220.958,108.336,184.404,25.00,50.8004,36.554,47.288,7.92,333.00,51385,336,0,production,OP
10/27/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.964,108.360,182.967,24.00,50.7788,36.997,53.303,8.44,318.00,49191,333,0,production,OP
10/28/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.961,108.364,183.295,24.00,50.4981,36.666,53.394,8.21,315.00,48599,325,0,production,OP
10/29/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.718,108.345,184.641,24.00,50.4986,36.077,59.315,7.61,304.00,46729,320,0,production,OP
10/30/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,221.120,108.333,185.252,24.00,51.0395,35.868,57.796,7.25,318.00,48777,331,0,production,OP
10/31/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.495,108.372,182.653,24.00,51.3098,36.842,58.456,8.23,323.00,50070,330,0,production,OP
11/01/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.785,108.362,183.329,24.00,50.9182,36.455,51.984,7.83,317.00,49048,324,0,production,OP
11/02/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.066,108.353,183.840,24.00,50.9059,36.225,50.972,7.59,321.00,49772,330,0,production,OP
11/03/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.343,108.345,184.315,24.00,50.9309,36.028,54.662,7.38,295.00,45686,328,0,production,OP
11/04/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.487,108.341,184.594,24.00,50.8923,35.892,58.738,7.24,291.00,45094,305,0,production,OP
11/05/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,221.788,108.303,186.691,24.00,51.1320,35.096,58.079,6.45,288.00,44832,307,0,production,OP
11/06/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,221.686,108.294,186.544,24.00,51.6398,35.142,54.915,6.49,292.00,45410,310,0,production,OP
11/07/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.011,108.358,183.528,24.00,50.8432,36.483,56.356,7.92,293.00,45241,303,0,production,OP
11/08/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.993,108.357,183.717,24.00,50.8082,36.276,53.551,7.82,292.00,45657,322,0,production,OP
11/09/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.479,108.343,184.670,24.00,50.8008,35.810,53.341,7.39,290.00,45639,326,0,production,OP
11/10/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,222.466,108.289,188.077,24.00,51.7000,34.390,54.089,5.84,283.00,46088,324,0,production,OP
11/11/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.979,108.352,183.488,24.00,51.6963,36.491,60.338,8.04,295.00,46629,332,0,production,OP
11/12/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.184,108.379,182.740,24.00,51.6363,36.444,59.227,8.00,295.00,46218,318,0,production,OP
11/13/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.275,108.350,184.883,24.00,51.6054,35.392,58.757,6.96,291.00,45666,312,0,production,OP
11/14/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.879,108.328,185.650,24.00,51.5844,35.229,58.249,6.79,290.00,45494,312,0,production,OP
11/15/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.069,108.353,184.409,24.00,51.5968,35.660,57.996,7.22,293.00,45840,311,0,production,OP
11/16/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,221.136,108.320,186.351,24.00,52.0416,34.785,56.501,6.35,293.00,45756,319,0,production,OP
11/17/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,222.146,108.280,188.302,24.00,52.6203,33.844,56.004,5.41,293.00,45039,330,0,production,OP
11/18/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.412,108.351,184.329,24.00,50.9492,36.082,59.361,7.66,289.00,44152,313,0,production,OP
11/19/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,221.504,108.309,186.181,24.00,50.9318,35.323,58.972,6.90,282.00,43107,306,0,production,OP
11/20/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.000,108.343,183.561,24.00,50.9433,36.438,60.767,8.02,285.00,43755,303,0,production,OP
11/21/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,220.101,108.332,184.113,24.00,50.9278,35.988,59.959,7.57,284.00,43676,301,0,production,OP
11/22/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,219.919,108.327,183.985,24.00,50.9271,35.934,57.612,7.51,283.00,43477,300,0,production,OP
11/23/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,221.057,108.185,186.408,24.00,50.8468,34.649,56.576,6.22,273.00,42663,299,0,production,OP
11/24/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,15.78,229.950,107.679,201.569,15.78,26.5295,28.380,45.770,9.30,0.00,0,0,0,production,OP
11/25/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,244.406,104.076,195.300,0.00,0.0000,49.105,13.758,48.36,0.00,0,0,0,production,OP
11/26/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,246.393,102.491,177.736,0.00,0.2604,68.657,11.027,68.11,0.00,0,0,0,production,OP
11/27/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,252.373,102.350,245.195,0.00,7.3257,7.178,9.218,6.76,0.00,0,0,0,production,OP
11/28/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,264.578,102.348,218.700,0.00,0.0493,45.878,9.076,45.83,0.00,0,0,0,production,OP
11/29/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,268.789,102.093,187.634,0.00,0.0469,81.154,7.862,81.11,0.00,0,0,0,production,OP
11/30/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,12.00,247.358,105.829,208.736,12.00,35.1165,38.622,34.168,32.54,1.00,251,1,0,production,OP
12/01/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,13.50,255.410,105.648,248.866,13.50,56.6442,6.545,20.873,2.26,120.00,25857,183,0,production,OP
12/02/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,261.053,102.630,223.608,0.00,0.2791,37.445,8.786,34.71,0.00,0,0,0,production,OP
12/03/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,262.684,101.829,212.273,0.00,0.2587,50.411,9.589,47.76,0.00,0,0,0,production,OP
12/04/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,264.249,102.946,200.719,0.00,9.2700,63.531,17.124,56.04,0.00,0,0,0,production,OP
12/05/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,14.00,257.446,107.889,183.661,14.00,27.0322,73.785,58.496,44.43,0.00,0,0,0,production,OP
12/06/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,269.998,103.164,262.232,0.00,0.0220,7.766,11.209,1.96,0.00,0,0,0,production,OP
12/07/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,275.952,102.406,275.880,0.00,0.0223,0.072,8.849,5.51,0.00,0,0,0,production,OP
12/08/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,278.687,102.050,278.528,0.00,0.0245,0.159,8.047,9.79,0.00,0,0,0,production,OP
12/09/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,281.008,101.824,280.746,0.00,0.0122,0.262,7.788,17.72,0.00,0,0,0,production,OP
12/10/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,283.097,101.656,282.636,0.00,0.0067,0.461,7.021,17.38,0.00,0,0,0,production,OP
12/11/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,285.061,101.521,284.542,0.00,0.0167,0.519,5.452,17.15,0.00,0,0,0,production,OP
12/12/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,286.896,101.409,286.325,0.00,0.0197,0.570,5.858,17.04,0.00,0,0,0,production,OP
12/13/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,288.623,101.310,288.012,0.00,0.0301,0.611,6.844,16.89,0.00,0,0,0,production,OP
12/14/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,290.254,101.223,289.529,0.00,0.0216,0.725,8.212,16.89,0.00,0,0,0,production,OP
12/15/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,291.848,101.145,291.168,0.00,0.0430,0.680,6.965,16.94,0.00,0,0,0,production,OP
12/16/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,293.312,101.073,292.648,0.00,0.0000,0.664,6.835,17.05,0.00,0,0,0,production,OP
12/17/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,294.709,101.008,294.021,0.00,0.0000,0.688,7.839,17.29,0.00,0,0,0,production,OP
12/18/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,296.067,100.947,295.348,0.00,0.0000,0.719,8.897,17.20,0.00,0,0,0,production,OP
12/19/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,297.338,100.890,296.601,0.00,0.0000,0.736,6.990,16.96,0.00,0,0,0,production,OP
12/20/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,298.522,100.836,297.803,0.00,0.0000,0.719,7.236,16.90,0.00,0,0,0,production,OP
12/21/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,299.668,100.787,298.920,0.00,0.0038,0.748,8.500,17.01,0.00,0,0,0,production,OP
12/22/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,300.789,100.740,300.048,0.00,0.0007,0.741,9.145,17.09,0.00,0,0,0,production,OP
12/23/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,301.897,100.694,301.158,0.00,0.0002,0.739,8.330,16.99,0.00,0,0,0,production,OP
12/24/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,302.909,100.652,302.169,0.00,0.0002,0.741,7.569,16.95,0.00,0,0,0,production,OP
12/25/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,303.889,100.611,303.156,0.00,0.0000,0.733,7.848,16.90,0.00,0,0,0,production,OP
12/26/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,304.878,100.573,304.142,0.00,0.0010,0.736,6.953,16.93,0.00,0,0,0,production,OP
12/27/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,305.813,100.535,305.081,0.00,0.0260,0.733,6.305,16.83,0.00,0,0,0,production,OP
12/28/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,306.697,100.498,305.976,0.00,0.0161,0.722,6.996,16.88,0.00,0,0,0,production,OP
12/29/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,307.493,100.464,293.583,0.00,0.0000,13.910,8.032,3.86,0.00,0,0,0,production,OP
12/30/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,308.202,100.435,175.767,0.00,0.0000,132.435,8.121,114.57,0.00,0,0,0,production,OP
12/31/14,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,0.00,309.332,100.401,175.740,0.00,0.0000,133.593,8.929,115.64,0.00,0,0,0,production,OP
01/01/15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,9.50,298.436,105.301,192.409,9.50,44.0000,106.027,21.337,77.95,94.00,16782,65,0,production,OP
01/02/15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,292.150,107.430,191.886,24.00,45.9521,100.264,45.621,71.46,791.00,118909,300,0,production,OP
01/03/15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,279.989,107.896,184.550,24.00,47.7990,95.439,60.845,66.34,917.00,148644,345,0,production,OP
01/04/15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,271.298,107.912,184.710,24.00,47.7101,86.589,57.436,57.67,789.00,115570,401,0,production,OP
01/05/15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,265.070,107.940,183.376,24.00,47.8673,81.694,56.254,52.70,790.00,115433,406,0,production,OP
01/06/15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,258.827,107.946,182.744,24.00,47.9725,76.084,59.488,47.36,784.00,113935,412,0,production,OP
01/07/15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,254.714,107.882,183.962,24.00,47.3757,70.751,53.002,42.01,574.00,84034,461,0,production,OP
01/08/15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,251.043,107.878,182.461,24.00,48.1115,68.583,54.208,39.64,626.00,90849,513,0,production,OP
01/09/15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,17.67,247.724,107.561,188.739,17.67,36.3549,58.985,48.257,31.62,356.00,51609,283,0,production,OP
01/10/15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,20.67,244.412,107.638,179.178,20.67,40.7889,65.234,54.088,38.02,423.00,61324,312,0,production,OP
01/11/15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,243.650,107.788,183.947,24.00,47.8685,59.703,54.042,30.23,487.00,70281,367,0,production,OP
01/12/15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,239.913,107.881,177.744,24.00,49.0430,62.170,53.399,32.88,597.00,86569,419,0,production,OP
01/13/15,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,24.00,234.206,107.908,174.696,24.00,50.1557,59.510,56.320,30.12,610.00,88850,426,0,production,OP
